YUV,OPT,QP,128x128,128x64,64x128,64x64,64x48,64x32,64x24,64x16,64x12,64x8,64x4,64x2,48x64,48x32,48x16,48x8,48x4,32x64,32x48,32x32,32x24,32x16,32x12,32x8,32x4,32x2,24x64,24x32,24x16,24x8,24x4,16x64,16x48,16x32,16x24,16x16,16x12,16x8,16x4,16x2,12x64,12x32,12x16,12x8,12x4,8x64,8x48,8x32,8x24,8x16,8x12,8x8,8x4,8x2,4x64,4x48,4x32,4x24,4x16,4x12,4x8,4x4,4x2,2x64,2x32,2x16,2x8,2x4,zeros,resto,chroma
MarketPlace,INTER.csv,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,113,173,86,0,0,0,0,0,28,0,18,0,36,0,172,1666,286,0,0,0,0,0,4,0,59,0,155,0,9972,77804,3355,0,0,339,0,4556,0,74778,71704,0,4,116,968,7315,0,172062,42301,890071
MarketPlace,INTER.csv,27,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,10,0,31,0,286,911,55,0,0,0,0,0,20,0,51,0,118,0,2301,14760,145,0,0,0,0,0,16,0,199,0,651,0,16689,74072,1147,21,0,372,0,2965,0,46798,27116,0,3,177,393,1295,0,59286,4183,848510
MarketPlace,INTER.csv,32,0,0,0,0,0,2,0,1,0,9,4,0,0,0,0,0,0,1,0,30,0,52,0,814,3273,65,0,0,0,0,0,22,0,69,0,482,0,7759,35731,77,0,0,0,0,0,14,0,280,0,2170,0,31425,94861,401,13,0,430,0,4979,0,42226,8914,0,0,104,137,196,0,21768,651,740846
MarketPlace,INTER.csv,37,1,0,0,5,0,4,0,36,0,14,23,0,0,0,0,0,0,0,0,48,0,209,0,1746,8174,53,0,0,0,0,0,104,0,239,0,1865,0,15633,50821,69,0,0,0,0,0,6,0,408,0,6305,0,41499,93267,350,12,0,777,0,8710,0,35144,4289,0,0,48,19,36,0,12377,306,549077
MarketPlace,INTRA.csv,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,32,51,0,0,0,0,0,0,0,0,11,0,24,0,87,175,0,0,0,0,0,0,0,0,79,0,163,0,225,1204,0,0,0,13307,0,3626,0,939,1558,0,0,0,0,10,0,12743,44542,141087
MarketPlace,INTRA.csv,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,21,0,49,140,3,0,0,0,0,0,0,0,23,0,45,0,163,337,6,0,0,0,0,0,0,0,106,0,275,0,386,2076,25,0,0,12123,0,4349,0,1276,1844,0,0,0,0,26,0,4379,35660,135483
MarketPlace,INTRA.csv,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,74,0,175,318,3,0,0,0,0,0,0,0,41,0,130,0,557,1805,0,0,0,0,0,0,0,0,111,0,417,0,1467,5179,27,0,0,9477,0,5238,0,2182,1855,0,0,1,0,48,0,1181,28793,130818
MarketPlace,INTRA.csv,37,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,213,0,199,0,439,1063,4,0,0,0,0,0,0,0,111,0,370,0,2180,6393,2,0,0,0,0,0,0,0,186,0,959,0,4735,11986,14,0,0,5221,0,4613,0,4418,1598,0,0,0,5,66,0,544,16630,108774
PartyScene,INTER.csv,22,48,0,0,398,0,105,0,165,0,73,43,0,0,0,0,0,0,68,0,1489,0,1114,0,966,510,0,0,0,0,0,0,138,0,1181,0,3491,0,4409,3213,24,0,0,0,0,0,39,0,1271,0,6031,0,10041,6725,657,28,0,888,0,7093,0,11360,6231,0,0,0,63,975,0,4804,267,17949
PartyScene,INTER.csv,27,80,0,0,578,0,191,0,107,0,41,12,0,0,0,0,0,0,101,0,1657,0,965,0,781,246,0,0,0,0,0,0,126,0,1203,0,2795,0,2768,1691,15,0,0,0,0,0,71,0,1290,0,4349,0,6375,3834,242,42,0,737,0,4428,0,6616,3214,0,0,0,54,457,0,2757,132,10945
PartyScene,INTER.csv,32,138,4,0,628,0,312,0,96,0,38,8,0,0,0,0,0,0,140,0,1484,0,782,0,538,129,0,0,0,0,0,0,159,0,1108,0,2072,0,1706,893,8,0,0,0,0,0,94,0,1168,0,2933,0,3668,1662,69,21,0,627,0,2447,0,2586,1001,0,0,0,65,129,0,1318,68,6095
PartyScene,INTER.csv,37,185,0,15,763,0,377,0,107,0,43,5,0,0,0,0,0,0,203,0,1171,0,552,0,360,70,0,0,0,0,0,0,189,0,899,0,1136,0,806,300,6,0,0,0,0,0,116,0,818,0,1530,0,1313,321,10,31,0,385,0,829,0,469,75,0,0,2,14,16,0,284,13,1900
PartyScene,INTRA.csv,22,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,35,0,78,0,82,86,0,0,0,0,0,0,0,0,52,0,461,0,866,1143,70,0,0,0,0,0,1,0,49,0,781,0,2707,5547,1334,0,0,63,0,1073,0,6272,9207,0,0,0,68,1614,0,3133,469,11827
PartyScene,INTRA.csv,27,0,0,0,1,0,10,0,5,0,6,3,0,0,0,0,0,0,6,0,82,0,143,0,104,70,0,0,0,0,0,0,7,0,130,0,516,0,763,940,70,0,0,0,0,0,3,0,112,0,793,0,2400,4549,1130,0,0,82,0,1147,0,5453,7958,0,0,0,93,1738,0,2865,504,9690
PartyScene,INTRA.csv,32,0,0,0,15,0,20,0,19,0,7,0,0,0,0,0,0,0,16,0,134,0,161,0,108,48,5,0,0,0,0,0,16,0,137,0,415,0,605,735,66,0,0,0,0,0,4,0,107,0,691,0,1935,3337,921,1,0,74,0,993,0,3917,5371,0,0,4,110,1116,0,2066,395,8249
PartyScene,INTRA.csv,37,2,1,0,46,0,32,0,14,0,3,0,0,0,0,0,0,0,17,0,154,0,131,0,99,64,2,0,0,0,0,0,10,0,130,0,333,0,609,627,62,0,0,0,0,0,6,0,146,0,633,0,1616,2019,462,0,0,98,0,773,0,2370,2924,0,0,9,97,660,0,1145,311,6747
RaceHorses,INTER.csv,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,338,0,217,107,0,0,0,0,0,0,2,0,482,0,1655,0,1300,894,0,0,0,0,0,0,3,0,605,0,2880,0,3824,2447,82,0,0,454,0,3296,0,4234,1635,0,0,0,22,133,0,1039,64,6979
RaceHorses,INTER.csv,27,0,0,0,1,0,5,0,14,0,3,0,0,0,0,0,0,0,7,0,381,0,501,0,249,91,0,0,0,0,0,0,13,0,684,0,1560,0,1056,491,1,0,0,0,0,0,11,0,803,0,2288,0,2352,1166,20,0,0,451,0,1967,0,1889,658,0,0,0,12,47,0,539,10,3360
RaceHorses,INTER.csv,32,0,0,0,13,0,45,0,59,0,13,0,0,0,0,0,0,0,59,0,537,0,524,0,232,49,0,0,0,0,0,0,63,0,850,0,1130,0,701,271,3,0,0,0,0,0,67,0,803,0,1507,0,945,291,9,16,0,401,0,882,0,500,122,0,0,2,3,13,0,247,5,1333
RaceHorses,INTER.csv,37,0,0,0,50,0,96,0,130,0,23,4,0,0,0,0,0,0,144,0,583,0,469,0,162,23,0,0,0,0,0,0,150,0,679,0,583,0,248,57,0,0,0,0,0,0,133,0,532,0,510,0,216,44,2,21,0,225,0,243,0,73,8,0,2,0,1,0,0,70,0,400
RaceHorses,INTRA.csv,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,1,0,0,0,0,0,0,0,0,8,0,111,0,114,102,11,0,0,0,0,0,0,0,21,0,196,0,626,1098,202,0,0,9,0,352,0,1794,1743,0,0,0,16,297,0,942,75,3758
RaceHorses,INTRA.csv,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,9,5,0,0,0,0,0,0,0,0,15,0,150,0,131,117,5,0,0,0,0,0,0,0,28,0,309,0,636,848,113,0,0,26,0,432,0,1400,1311,0,0,0,14,180,0,717,54,3076
RaceHorses,INTRA.csv,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,27,0,9,9,0,0,0,0,0,0,1,0,39,0,200,0,162,147,7,0,0,0,0,0,1,0,49,0,349,0,614,556,46,0,0,33,0,348,0,901,823,0,0,0,12,105,0,480,31,2554
RaceHorses,INTRA.csv,37,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,24,0,50,0,22,17,1,0,0,0,0,0,1,0,71,0,205,0,184,100,0,0,0,0,0,0,2,0,68,0,316,0,437,334,20,0,0,53,0,247,0,398,360,0,0,0,9,48,0,283,11,1849
RaceHorses,INTER.csv,22,0,0,0,62,0,29,0,66,0,33,29,0,0,0,0,0,0,52,0,1364,0,1273,0,1147,992,4,0,0,0,0,0,98,0,2291,0,4966,0,6137,4955,78,0,0,0,0,0,45,0,2295,0,7880,0,11709,8264,477,28,0,1484,0,6907,0,8701,4696,0,0,3,81,397,0,3980,306,26721
RaceHorses,INTER.csv,27,0,0,0,176,0,189,0,146,0,55,31,0,0,0,0,0,0,250,0,2036,0,1237,0,840,311,4,0,0,0,0,0,297,0,2699,0,4111,0,3034,1792,33,0,0,0,0,0,163,0,2547,0,5572,0,6162,3493,270,62,0,1556,0,4672,0,4642,2213,0,0,9,57,161,0,2434,104,12011
RaceHorses,INTER.csv,32,3,0,0,335,0,352,0,169,0,68,9,0,0,0,0,0,0,431,0,2180,0,1208,0,674,187,0,0,0,0,0,0,458,0,2431,0,2902,0,1887,812,21,0,0,0,0,0,334,0,2215,0,3404,0,2936,970,59,127,0,1092,0,2162,0,1582,498,0,0,1,29,43,0,1067,36,5452
RaceHorses,INTER.csv,37,10,5,3,545,0,515,0,237,0,81,13,0,0,0,0,0,0,693,0,1861,0,958,0,439,62,2,0,0,0,0,0,669,0,1941,0,1384,0,668,166,10,0,0,0,0,0,422,0,1524,0,1303,0,615,103,3,131,0,529,0,550,0,190,41,0,0,1,7,2,0,364,5,1884
RaceHorses,INTRA.csv,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,57,0,116,108,12,0,0,0,0,0,0,0,48,0,320,0,756,935,193,0,0,0,0,0,0,0,54,0,499,0,1810,4164,1396,0,0,15,0,420,0,2732,3568,0,0,0,46,271,0,3236,399,11942
RaceHorses,INTRA.csv,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,106,0,101,83,8,0,0,0,0,0,0,0,137,0,562,0,840,827,135,0,0,0,0,0,0,0,116,0,876,0,1964,2849,969,0,0,96,0,689,0,2355,2771,0,0,0,36,265,0,2339,301,9672
RaceHorses,INTRA.csv,32,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,4,0,124,0,129,0,87,42,5,0,0,0,0,0,11,0,222,0,643,0,760,649,113,0,0,0,0,0,9,0,232,0,912,0,1659,1577,535,3,0,136,0,797,0,1631,1646,0,0,2,40,157,0,1823,178,7616
RaceHorses,INTRA.csv,37,0,0,0,4,0,16,0,4,0,4,0,0,0,0,0,0,0,17,0,183,0,156,0,102,60,5,0,0,0,0,0,30,0,325,0,585,0,666,407,59,0,0,0,0,0,19,0,271,0,798,0,1035,777,210,6,0,153,0,500,0,810,771,0,0,2,23,70,0,962,64,5425
RitualDance,INTER.csv,22,0,0,0,4,0,0,0,150,0,22,22,3,0,0,0,0,0,0,0,1,0,684,0,535,512,200,0,0,0,0,0,2969,0,1027,0,549,0,908,5693,109,0,0,0,0,0,56,0,649,0,586,0,7836,28339,640,50,0,441,0,3483,0,21523,15590,0,18,161,339,2506,0,48857,13284,463902
RitualDance,INTER.csv,27,3,2,1,3,0,1,0,612,0,39,15,7,0,0,0,0,0,0,0,9,0,533,0,863,1660,180,0,0,0,0,0,1789,0,804,0,592,0,3999,14753,108,0,0,0,0,0,54,0,633,0,1292,0,15726,40540,406,42,0,662,0,4927,0,26638,8784,0,5,206,262,1177,0,35129,7574,443460
RitualDance,INTER.csv,32,5,5,2,3,0,5,0,761,0,39,34,14,0,0,0,0,0,4,0,26,0,793,0,1158,3246,98,0,0,0,0,0,1164,0,906,0,845,0,7421,22229,53,0,0,0,0,0,147,0,605,0,2875,0,19934,47958,267,60,0,1129,0,6799,0,28638,3691,0,25,182,143,365,0,22338,4657,389671
RitualDance,INTER.csv,37,15,1,2,8,0,9,0,829,0,96,64,23,0,0,0,0,0,8,0,88,0,882,0,1942,6360,137,0,0,0,0,0,780,0,883,0,1721,0,11075,24368,57,0,0,0,0,0,124,0,1010,0,5562,0,21934,38479,215,82,0,2121,0,7787,0,17111,1784,0,13,278,91,126,0,15577,3006,270652
RitualDance,INTRA.csv,22,0,0,0,51,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,545,0,130,0,91,78,0,0,0,0,0,0,61,0,253,0,151,0,176,203,0,0,0,0,0,0,0,0,210,0,275,0,194,628,5,0,0,5641,0,900,0,442,439,0,0,5,0,7,0,949,17378,70294
RitualDance,INTRA.csv,27,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,276,0,178,197,4,0,0,0,0,0,21,0,332,0,257,0,424,478,3,0,0,0,0,0,0,0,275,0,397,0,444,1119,3,0,0,2547,0,803,0,668,524,0,0,3,8,11,0,475,6304,63016
RitualDance,INTRA.csv,32,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,630,0,271,0,261,216,10,0,0,0,0,0,5,0,335,0,387,0,737,915,3,0,0,0,0,0,0,0,333,0,569,0,907,1739,1,0,0,1627,0,820,0,1252,547,0,0,2,6,3,0,341,3250,58971
RitualDance,INTRA.csv,37,0,2,1,9,0,0,0,8,0,2,7,0,0,0,0,0,0,0,0,644,0,249,0,306,510,0,0,0,0,0,0,11,0,358,0,438,0,1206,1925,2,0,0,0,0,0,0,0,350,0,700,0,1683,2868,1,2,0,1291,0,914,0,1686,452,0,0,0,4,7,0,202,2255,53234
SlideEditing,INTER.csv,22,1212,43,31,856,0,143,0,718,0,178,81,0,0,0,0,0,0,41,0,160,0,117,0,126,105,2,0,0,0,0,0,85,0,66,0,123,0,67,73,0,0,0,0,0,0,75,0,59,0,50,0,65,118,3,4,0,20,0,30,0,75,35,0,0,0,0,1,0,63,12,426
SlideEditing,INTER.csv,27,1240,11,22,861,0,120,0,707,0,154,61,0,0,0,0,0,0,56,0,163,0,85,0,107,111,1,0,0,0,0,0,67,0,58,0,76,0,47,55,0,0,0,0,0,0,64,0,55,0,38,0,63,49,3,14,0,15,0,35,0,82,24,0,0,0,0,0,0,44,9,220
SlideEditing,INTER.csv,32,1239,18,18,870,0,128,0,706,0,160,89,0,0,0,0,0,0,50,0,156,0,76,0,81,60,0,0,0,0,0,0,63,0,51,0,49,0,28,40,0,0,0,0,0,0,62,0,53,0,25,0,63,31,3,11,0,14,0,22,0,61,6,0,0,0,0,0,0,26,10,128
SlideEditing,INTER.csv,37,1239,17,19,890,0,117,0,685,0,146,83,0,0,0,0,0,0,58,0,163,0,49,0,47,25,1,0,0,0,0,0,56,0,36,0,41,0,20,19,0,0,0,0,0,0,45,0,51,0,29,0,36,20,0,2,0,25,0,36,0,53,12,0,0,0,0,2,0,28,5,112
SlideEditing,INTRA.csv,22,98,4,7,148,0,18,0,86,0,35,20,1,0,0,0,0,0,9,0,207,0,149,0,239,311,45,0,0,0,0,0,14,0,101,0,303,0,466,735,107,0,0,0,0,0,11,0,127,0,249,0,612,1473,475,2,0,98,0,240,0,876,1796,0,0,35,35,181,0,205,554,9284
SlideEditing,INTRA.csv,27,102,7,10,130,0,22,0,83,0,31,12,0,0,0,0,0,0,20,0,186,0,188,0,237,289,38,0,0,0,0,0,20,0,110,0,305,0,453,654,90,0,0,0,0,0,11,0,97,0,247,0,597,1156,269,10,0,104,0,274,0,798,1330,0,0,20,17,162,0,134,412,7477
SlideEditing,INTRA.csv,32,106,0,10,132,0,11,0,90,0,43,22,0,0,0,0,0,0,9,0,206,0,231,0,262,291,39,0,0,0,0,0,11,0,102,0,299,0,388,544,31,0,0,0,0,0,6,0,94,0,233,0,536,842,135,0,0,111,0,235,0,608,883,0,2,15,21,121,0,125,272,5342
SlideEditing,INTRA.csv,37,108,1,6,125,0,18,0,84,0,37,16,1,0,0,0,0,0,12,0,210,0,235,0,264,341,37,0,0,0,0,0,22,0,110,0,280,0,380,402,23,0,0,0,0,0,12,0,72,0,256,0,498,648,109,5,0,84,0,239,0,533,646,0,0,20,29,88,0,132,189,4186
SlideShow,INTER.csv,22,1185,38,25,661,0,112,0,544,0,141,175,1,0,0,0,0,0,196,0,208,0,145,0,134,110,0,0,0,0,0,0,104,0,96,0,223,0,192,156,10,0,0,0,0,0,96,0,132,0,189,0,275,315,35,75,0,95,0,181,0,328,410,0,1,0,10,48,0,602,44,2627
SlideShow,INTER.csv,27,1204,49,29,741,0,165,0,624,0,92,24,0,0,0,0,0,0,171,0,186,0,102,0,64,32,0,0,0,0,0,0,62,0,54,0,126,0,75,61,10,0,0,0,0,0,55,0,41,0,67,0,147,183,20,48,0,33,0,64,0,185,307,0,1,0,6,51,0,590,36,2032
SlideShow,INTER.csv,32,1205,64,37,797,0,92,0,600,0,66,0,0,0,0,0,0,0,170,0,154,0,58,0,41,9,1,0,0,0,0,0,49,0,41,0,50,0,45,34,7,0,0,0,0,0,32,0,24,0,30,0,95,112,19,24,0,11,0,24,0,123,154,0,0,0,0,41,0,474,24,1748
SlideShow,INTER.csv,37,1231,42,53,783,0,92,0,564,0,58,22,2,0,0,0,0,0,128,0,112,0,29,0,42,24,4,0,0,0,0,0,23,0,26,0,36,0,40,35,7,0,0,0,0,0,11,0,21,0,13,0,62,45,22,6,0,7,0,15,0,37,29,0,0,0,4,12,0,349,29,1098
SlideShow,INTRA.csv,22,53,0,1,101,0,35,0,87,0,64,48,22,0,0,0,0,0,35,0,159,0,223,0,225,193,61,0,0,0,0,0,39,0,136,0,412,0,463,420,37,0,0,0,0,0,41,0,124,0,420,0,635,886,258,37,0,115,0,394,0,885,1318,0,16,14,42,240,0,695,262,6621
SlideShow,INTRA.csv,27,64,3,5,89,0,39,0,87,0,67,39,15,0,0,0,0,0,36,0,150,0,248,0,228,195,32,0,0,0,0,0,48,0,130,0,316,0,339,335,41,0,0,0,0,0,50,0,114,0,368,0,498,633,192,39,0,96,0,328,0,623,861,0,7,11,35,183,0,513,165,5353
SlideShow,INTRA.csv,32,67,5,6,128,0,66,0,102,0,48,48,10,0,0,0,0,0,50,0,214,0,200,0,183,165,23,0,0,0,0,0,51,0,117,0,279,0,302,265,26,0,0,0,0,0,39,0,91,0,225,0,370,454,128,22,0,98,0,231,0,460,639,0,15,8,33,145,0,460,99,4345
SlideShow_INTRA.csv,INTRA.csv,37,68,7,3,137,0,50,0,98,0,31,13,3,0,0,0,0,0,55,0,193,0,175,0,139,106,24,0,0,0,0,0,30,0,81,0,230,0,223,256,31,0,0,0,0,0,17,0,68,0,160,0,304,357,86,8,0,51,0,192,0,341,376,0,2,11,22,98,0,321,71,3910
